Crash ID,County,Crash Death Count,Driver Blood Alcohol Content Test Result,Unit Death Count,Vehicle Model Year,Person Age
16986399,TARRANT,0,0.152,0,2014,27
16986399,TARRANT,0,0.152,0,2014,7
16986399,TARRANT,0,0.152,0,2014,1
16986399,TARRANT,0,No Data,0,2007,44
16986399,TARRANT,0,No Data,0,2007,33
16986399,TARRANT,0,No Data,0,2007,25
16986399,TARRANT,0,No Data,0,2007,25
17462905,HARRIS,0,0.185,0,2018,20
17462905,HARRIS,0,No Data,0,2011,49
17527778,HARRIS,0,0.169,0,2013,30
17527778,HARRIS,0,0.169,0,2013,35
16843684,TARRANT,0,No Data,0,2010,41
16843734,DALLAS,0,No Data,0,2012,48
16843734,DALLAS,0,No Data,0,2005,22
16843938,DENTON,0,No Data,0,2003,29
16844210,BEXAR,0,No Data,0,2007,24
16844210,BEXAR,0,No Data,0,2019,38
16844210,BEXAR,0,No Data,0,2019,31
16844210,BEXAR,0,No Data,0,2018,35
16844210,BEXAR,0,No Data,0,2018,36
16844210,BEXAR,0,No Data,0,2019,25
16844218,BEXAR,0,0.182,0,2005,18
16844388,BEXAR,0,0.185,0,2018,45
16844390,SMITH,0,0.185,0,2012,35
16844403,DALLAS,0,No Data,0,2015,26
16844403,DALLAS,0,No Data,0,2012,41
16844409,SMITH,0,0.185,0,2012,35
16844420,HARRIS,0,No Data,0,2009,37
16844420,HARRIS,0,No Data,0,2008,28
16844474,EL PASO,0,0.148,0,2007,38
16844488,BEXAR,0,0.15,0,2015,31
16844514,BELL,0,No Data,0,1998,40
16844522,BEXAR,0,No Data,0,2016,No Data
16844522,BEXAR,0,No Data,0,2008,28
16844531,BRAZORIA,0,0.164,0,2013,57
16844531,BRAZORIA,0,No Data,0,2014,20
16844531,BRAZORIA,0,No Data,0,2014,20
16844531,BRAZORIA,0,No Data,0,2014,16
16844531,BRAZORIA,0,No Data,0,2014,16
16844683,HARRIS,0,0.23,0,2017,58
16844851,BASTROP,0,0.181,0,2016,40
16844851,BASTROP,0,No Data,0,2010,24
16844851,BASTROP,0,No Data,0,2010,45
16844972,HARRIS,0,No Data,0,1998,38
16844972,HARRIS,0,No Data,0,2017,34
16845102,BEXAR,0,0.128,0,2018,24
16845105,BEXAR,0,No Data,0,No Data,No Data
16845105,BEXAR,0,No Data,0,2007,34
16845105,BEXAR,0,No Data,0,2007,10
16845105,BEXAR,0,No Data,0,2007,7
16845406,BEXAR,0,0.125,0,2003,22
16845408,BEXAR,0,0.126,0,2004,35
16845408,BEXAR,0,0.126,0,2004,19
16845408,BEXAR,0,0.126,0,2004,26
16845504,BRAZORIA,0,No Data,0,2006,25
16845648,COLLIN,0,0.039,0,2008,30
16845648,COLLIN,0,No Data,0,2012,57
16845661,MCLENNAN,0,No Data,0,2007,33
16845841,BRAZORIA,0,No Data,0,2014,35
16845841,BRAZORIA,0,No Data,0,No Data,30
16845863,DALLAS,0,No Data,0,2008,48
16845866,WICHITA,0,No Data,0,2006,30
16845866,WICHITA,0,No Data,0,2006,31
16845937,TARRANT,0,No Data,0,2003,21
16845937,TARRANT,0,No Data,0,2003,19
16845937,TARRANT,0,No Data,0,2003,18
16845967,BELL,0,No Data,0,1992,43
16845969,GREGG,0,No Data,0,2014,27
16845969,GREGG,0,0.102,0,2017,21
16845972,BELL,0,No Data,0,2004,41
16845994,BELL,0,No Data,0,2004,41
16845994,BELL,0,No Data,0,2010,21
16846005,BELL,0,0.135,0,2015,53
16846005,BELL,0,No Data,0,2018,35
16846005,BELL,0,No Data,0,2018,13
16846610,HARRIS,0,0.174,0,2018,37
16846610,HARRIS,0,No Data,0,2016,24
16846624,BRAZOS,0,0.215,0,2005,26
16846778,DALLAS,0,No Data,0,2003,50
16846848,BOWIE,0,No Data,0,2018,27
16846848,BOWIE,0,No Data,0,2018,30
16846848,BOWIE,0,No Data,0,2018,3
16846853,NACOGDOCHES,0,No Data,0,2016,20
16846853,NACOGDOCHES,0,No Data,0,2016,19
16846853,NACOGDOCHES,0,0.174,0,2011,27
16846975,BELL,1,No Data,0,2016,43
16846975,BELL,1,No Data,0,2016,18
16846975,BELL,1,No Data,1,No Data,32
16847485,EL PASO,0,No Data,0,2005,32
16847571,DALLAS,0,No Data,0,2003,37
16847571,DALLAS,0,No Data,0,No Data,40
16847602,BEXAR,0,No Data,0,2002,50
16847602,BEXAR,0,No Data,0,2002,50
16847688,DALLAS,0,0.1,0,2014,36
16847688,DALLAS,0,No Data,0,2015,40
16847711,HIDALGO,0,No Data,0,2003,21
16847838,HARRIS,0,No Data,0,2001,No Data
16848295,TRAVIS,0,No Data,0,1994,25
16848298,TRAVIS,0,No Data,0,2004,No Data
16848312,TARRANT,0,No Data,0,1997,28
16848312,TARRANT,0,No Data,0,2013,52
16848312,TARRANT,0,No Data,0,2013,50
16848312,TARRANT,0,No Data,0,2013,22
16848312,TARRANT,0,No Data,0,2013,26
16848312,TARRANT,0,No Data,0,2013,19
16848312,TARRANT,0,No Data,0,2013,16
16848545,ELLIS,0,0.151,0,2004,20
16848545,ELLIS,0,0.151,0,2004,21
16848988,CORYELL,0,No Data,0,1991,42
16849171,JEFFERSON,1,0,0,2012,46
16849171,JEFFERSON,1,No Data,1,No Data,55
16849351,EL PASO,0,No Data,0,2000,67
16849659,WASHINGTON,0,0.152,0,2009,20
16849700,BEXAR,0,0.205,0,2017,25
16849700,BEXAR,0,0.205,0,2017,22
16849910,BEXAR,0,0.232,0,2010,25
16849910,BEXAR,0,0.232,0,2010,22
16849910,BEXAR,0,0.232,0,2010,No Data
16849910,BEXAR,0,No Data,0,2014,49
16850213,NACOGDOCHES,0,No Data,0,2005,20
16850510,COMAL,0,0.086,0,2017,39
16850690,KERR,0,0.186,0,2016,25
16850690,KERR,0,0.186,0,2016,25
16850739,COMAL,0,No Data,0,2015,59
16851040,HENDERSON,0,0.221,0,2011,33
16851045,LIMESTONE,0,No Data,0,2018,24
16851225,HIDALGO,0,0.116,0,2012,26
16851625,HARRIS,0,0.252,0,1997,49
16851625,HARRIS,0,No Data,0,2000,21
16851625,HARRIS,0,No Data,0,2000,51
16851625,HARRIS,0,No Data,0,2014,40
16851625,HARRIS,0,No Data,0,2014,16
16851692,DALLAS,0,0.185,0,2005,32
16851692,DALLAS,0,No Data,0,2015,24
16851692,DALLAS,0,No Data,0,2015,19
16851926,MONTGOMERY,0,0.194,0,2012,24
16852244,GUADALUPE,0,0.21,0,2007,29
16852244,GUADALUPE,0,No Data,0,2015,43
16852244,GUADALUPE,0,No Data,0,2015,25
16852244,GUADALUPE,0,No Data,0,2015,25
16852332,TARRANT,0,0.218,0,2016,33
16852332,TARRANT,0,0.218,0,2016,55
16852332,TARRANT,0,No Data,0,2005,52
16852414,HARRIS,0,No Data,0,2013,43
16852418,BRAZORIA,0,0,0,1991,51
16852418,BRAZORIA,0,No Data,0,2009,27
16852418,BRAZORIA,0,No Data,0,2009,27
16852418,BRAZORIA,0,No Data,0,2016,25
16852427,BRAZORIA,0,No Data,0,2003,27
16852499,NEWTON,0,0.194,0,1997,48
16852617,TARRANT,0,0.194,0,2014,52
16852617,TARRANT,0,0.194,0,2014,51
16852617,TARRANT,0,No Data,0,2006,57
16852705,HIDALGO,0,No Data,0,2000,21
16853101,BURNET,0,0.112,0,2011,42
16853241,HARRIS,0,No Data,0,2017,22
16853439,HARRIS,0,No Data,0,2013,23
16853439,HARRIS,0,No Data,0,2013,23
16853524,GALVESTON,0,No Data,0,2006,No Data
16853846,WHARTON,0,0.166,0,2009,24
16854531,NUECES,0,No Data,0,2008,29
16855186,TARRANT,0,0.16,0,2016,44
16855186,TARRANT,0,No Data,0,2015,28
16855437,DALLAS,0,No Data,0,2008,61
16855438,DALLAS,0,No Data,0,2008,29
16855438,DALLAS,0,No Data,0,No Data,47
16855438,DALLAS,0,No Data,0,No Data,29
16855741,HAMILTON,0,No Data,0,2010,35
16855741,HAMILTON,0,No Data,0,2010,30
16855883,BEXAR,0,0.158,0,2001,54
16855883,BEXAR,0,No Data,0,2013,53
16856342,MONTGOMERY,0,No Data,0,2013,30
16856342,MONTGOMERY,0,No Data,0,2013,25
16856554,HARRIS,0,No Data,0,2015,27
16856912,HARRIS,0,0.214,0,2000,No Data
16856912,HARRIS,0,0.214,0,2000,No Data
16856912,HARRIS,0,0.214,0,2000,No Data
16856912,HARRIS,0,No Data,0,2019,No Data
16857095,BELL,0,No Data,0,2015,52
16857713,BELL,0,No Data,0,2005,24
16857713,BELL,0,No Data,0,2005,23
16858113,TRAVIS,0,No Data,0,2001,38
16858214,HIDALGO,0,No Data,0,2010,No Data
16858250,BEXAR,0,No Data,0,2004,26
16858293,HARRIS,0,No Data,0,2003,43
16858293,HARRIS,0,No Data,0,2012,31
16858293,HARRIS,0,No Data,0,2012,30
16858293,HARRIS,0,No Data,0,2012,27
16858293,HARRIS,0,No Data,0,2012,22
16858293,HARRIS,0,No Data,0,2012,34
16858618,COMAL,0,No Data,0,2008,45
16858618,COMAL,0,No Data,0,2013,20
16858869,HARRIS,0,0.208,0,2015,48
16858869,HARRIS,0,No Data,0,2016,39
16858869,HARRIS,0,No Data,0,2016,15
16858923,FAYETTE,0,0.084,0,2017,23
16859198,MONTGOMERY,0,0.223,0,2009,52
16859198,MONTGOMERY,0,No Data,0,2014,69
16859198,MONTGOMERY,0,No Data,0,2014,68
16859198,MONTGOMERY,0,No Data,0,2014,62
16859198,MONTGOMERY,0,No Data,0,2014,15
16859261,MONTGOMERY,0,No Data,0,2013,31
16859463,VICTORIA,0,No Data,0,2013,29
16859999,WOOD,0,0.17,0,2018,21
16860181,SCURRY,0,No Data,0,2017,21
16861400,HARRIS,0,0.208,0,2015,48
16861400,HARRIS,0,No Data,0,2004,17
16861400,HARRIS,0,No Data,0,2004,26
16861400,HARRIS,0,No Data,0,2004,27
16862277,TRAVIS,1,No Data,1,2007,65
16862277,TRAVIS,1,No Data,0,2016,31
16862670,CALHOUN,0,0.187,0,2014,50
16862977,COLLIN,0,No Data,0,2008,23
16862977,COLLIN,0,No Data,0,No Data,No Data
16863188,LIBERTY,0,0.117,0,2001,30
16863188,LIBERTY,0,No Data,0,2014,76
16863188,LIBERTY,0,No Data,0,2014,47
16863188,LIBERTY,0,No Data,0,2014,74
16863188,LIBERTY,0,No Data,0,2014,15
16863382,HARRIS,0,0.272,0,2002,23
16863803,WALKER,0,0.243,0,2018,22
16864370,COMAL,1,0.129,1,2008,23
16864370,COMAL,1,No Data,0,2015,38
16864526,ECTOR,0,No Data,0,2001,No Data
16864526,ECTOR,0,No Data,0,2008,55
16864526,ECTOR,0,No Data,0,2008,52
16864526,ECTOR,0,No Data,0,2008,18
16866456,CAMERON,0,0.172,0,2016,50
16866752,HARRIS,0,No Data,0,2003,43
16866752,HARRIS,0,No Data,0,2008,33
16866752,HARRIS,0,No Data,0,2007,49
16866752,HARRIS,0,No Data,0,2016,29
16866987,HARRIS,0,No Data,0,2015,27
16866987,HARRIS,0,No Data,0,2015,59
16867399,HARRIS,0,No Data,0,2007,No Data
16867399,HARRIS,0,No Data,0,2018,60
16867914,CAMERON,0,0.15,0,2015,21
16868389,LIBERTY,0,No Data,0,2015,37
16868389,LIBERTY,0,No Data,0,2017,49
16869031,MONTGOMERY,0,No Data,0,2001,55
16869031,MONTGOMERY,0,No Data,0,2015,21
16869031,MONTGOMERY,0,No Data,0,2015,18
16870845,TARRANT,0,No Data,0,No Data,No Data
16870845,TARRANT,0,No Data,0,1994,42
16872251,HARRIS,0,0.23,0,2013,28
16874491,HIDALGO,0,No Data,0,2005,38
16874831,HIDALGO,0,No Data,0,No Data,No Data
16876017,ECTOR,0,0.25,0,2016,31
16876017,ECTOR,0,No Data,0,2019,75
16876017,ECTOR,0,No Data,0,2019,43
16876017,ECTOR,0,No Data,0,2018,56
16879962,TARRANT,0,No Data,0,2017,45
16880962,HARRIS,0,No Data,0,2013,32
16880962,HARRIS,0,No Data,0,2018,41
16880962,HARRIS,0,No Data,0,2018,33
16935517,HARRIS,0,0.199,0,2001,18
16986435,TARRANT,0,0.152,0,2014,37
16986435,TARRANT,0,No Data,0,2008,30
16986435,TARRANT,0,No Data,0,2008,29
17697560,HARRIS,0,0.27,0,2015,60
17697560,HARRIS,0,No Data,0,2011,69
17697560,HARRIS,0,No Data,0,2011,No Data
16844554,DALLAS,0,No Data,0,2009,24
16844849,TAYLOR,0,0.106,0,2013,39
16844849,TAYLOR,0,0.106,0,2013,40
16844866,BEXAR,1,No Data,0,No Data,No Data
16844866,BEXAR,1,No Data,1,No Data,No Data
16845380,BEXAR,0,No Data,0,No Data,No Data
16845412,HARRIS,0,0,0,2006,28
16845412,HARRIS,0,0,0,2006,36
16845432,BEXAR,0,No Data,0,2013,28
16845442,BEXAR,0,0.133,0,1996,25
16845454,TOM GREEN,0,No Data,0,2004,29
16845485,MONTAGUE,0,No Data,0,2015,23
16845512,HARRIS,0,0.122,0,2011,20
16845512,HARRIS,0,No Data,0,2010,25
16845512,HARRIS,0,No Data,0,2010,21
16845512,HARRIS,0,No Data,0,2010,20
16845523,PARKER,0,No Data,0,2007,25
16845523,PARKER,0,No Data,0,2007,25
16845581,BEXAR,0,0.187,0,2013,26
16845643,JEFFERSON,0,No Data,0,2018,30
16845662,DALLAS,0,0.184,0,2012,25
16845662,DALLAS,0,No Data,0,2007,50
16845662,DALLAS,0,No Data,0,2007,55
16845662,DALLAS,0,No Data,0,2007,55
16845830,HARRIS,0,0.177,0,2001,35
16845830,HARRIS,0,No Data,0,1996,56
16845979,BELL,0,No Data,0,2016,21
16845993,NAVARRO,0,0.293,0,2010,26
16846052,NAVARRO,0,No Data,0,2001,57
16846531,EL PASO,0,0.14,0,2011,25
16846689,WEBB,0,No Data,0,2011,22
16847065,BEXAR,0,No Data,0,2013,25
16847065,BEXAR,0,No Data,0,2013,29
16847065,BEXAR,0,No Data,0,2013,25
16847065,BEXAR,0,No Data,0,2016,28
16847065,BEXAR,0,No Data,0,2016,26
16847120,BEXAR,0,No Data,0,2015,No Data
16847120,BEXAR,0,No Data,0,2015,No Data
16847156,DENTON,0,0.123,0,2004,24
16847156,DENTON,0,0.123,0,2004,23
16847156,DENTON,0,0.123,0,2004,38
16847156,DENTON,0,No Data,0,No Data,No Data
16847314,HARRIS,0,0.168,0,2011,31
16847314,HARRIS,0,0.168,0,2011,29
16847314,HARRIS,0,No Data,0,2007,46
16847314,HARRIS,0,No Data,0,2007,46
16847314,HARRIS,0,No Data,0,2007,22
16847362,BEXAR,0,No Data,0,2012,61
16847362,BEXAR,0,No Data,0,2016,57
16847707,BEXAR,0,0.233,0,1999,38
16847788,DALLAS,0,No Data,0,2015,21
16847788,DALLAS,0,No Data,0,2007,23
16847788,DALLAS,0,No Data,0,2007,17
16847817,HARRIS,0,0.145,0,2000,29
16848027,SMITH,0,No Data,0,2018,45
16848145,TAYLOR,0,No Data,0,2013,30
16848176,HAYS,0,No Data,0,2005,31
16848357,HIDALGO,0,No Data,0,2009,21
16848510,TRAVIS,0,No Data,0,2000,26
16848512,TRAVIS,0,0.078,0,2005,42
16848512,TRAVIS,0,0.078,0,2005,42
16848512,TRAVIS,0,No Data,0,2016,27
16848561,LUBBOCK,0,No Data,0,2014,36
16848566,TRAVIS,0,No Data,0,2006,37
16848566,TRAVIS,0,No Data,0,2013,24
16849479,BEXAR,0,No Data,0,2015,23
16849510,BEXAR,0,0.163,0,2011,23
16849510,BEXAR,0,0.163,0,2011,21
16849549,BEXAR,0,0.131,0,2011,33
16849549,BEXAR,0,No Data,0,2008,29
16849553,BEXAR,0,0.22,0,2014,23
16849565,BEXAR,0,No Data,0,1998,21
16849690,EL PASO,0,No Data,0,1994,41
16849690,EL PASO,0,No Data,0,1994,23
16849696,BEXAR,0,0.177,0,2004,25
16850180,BELL,0,No Data,0,2007,27
16850180,BELL,0,No Data,0,2017,40
16850180,BELL,0,No Data,0,2017,26
16850308,SMITH,0,No Data,0,1996,15
16850327,HARRIS,0,No Data,0,2004,No Data
16850596,MIDLAND,0,No Data,0,2017,27
16850596,MIDLAND,0,No Data,0,2017,26
16850596,MIDLAND,0,No Data,0,2017,34
16850717,OCHILTREE,0,0.1,0,2003,61
16851190,TARRANT,0,0.135,0,2005,26
16851190,TARRANT,0,0.135,0,2005,22
16851190,TARRANT,0,No Data,0,2005,64
16851190,TARRANT,0,No Data,0,2005,59
16851278,ERATH,0,No Data,0,2008,17
16851450,DALLAS,0,0,0,2002,57
16851465,DALLAS,0,0.307,0,1999,32
16851465,DALLAS,0,No Data,0,2000,35
16851465,DALLAS,0,No Data,0,2000,22
16851465,DALLAS,0,No Data,0,2000,5
16851465,DALLAS,0,No Data,0,2000,4
16851465,DALLAS,0,No Data,0,2000,3
16851577,MONTGOMERY,0,0.144,0,2008,30
16851602,HARRIS,0,No Data,0,2008,42
16851645,WISE,0,No Data,0,2000,20
16851745,DENTON,0,No Data,0,2008,23
16851788,HARRIS,0,No Data,0,2010,36
16851788,HARRIS,0,No Data,0,2006,21
16851914,DALLAS,0,0.181,0,2002,29
16851914,DALLAS,0,No Data,0,2001,46
16852330,DALLAS,0,0.198,0,2010,46
16852330,DALLAS,0,No Data,0,1996,19
16852447,BEXAR,0,No Data,0,2019,22
16852447,BEXAR,0,No Data,0,2018,32
16852637,DALLAS,0,No Data,0,2013,36
16852637,DALLAS,0,No Data,0,2013,36
16852637,DALLAS,0,No Data,0,2010,45
16852637,DALLAS,0,No Data,0,2010,17
16852779,DALLAS,0,0.057,0,2017,21
16852779,DALLAS,0,0.057,0,2017,22
16852779,DALLAS,0,No Data,0,1992,20
16852779,DALLAS,0,No Data,0,1992,19
16852779,DALLAS,0,No Data,0,2012,26
16852779,DALLAS,0,No Data,0,2012,27
16852923,NACOGDOCHES,0,0.294,0,2012,36
16853053,TARRANT,0,0.18,0,2007,38
16853053,TARRANT,0,0.18,0,2007,41
16853163,DENTON,0,No Data,0,1999,36
16853163,DENTON,0,No Data,0,1999,39
16853414,GALVESTON,0,No Data,0,2010,31
16853414,GALVESTON,0,No Data,0,2007,18
16853453,BEXAR,0,0.242,0,2016,24
16853496,HARRIS,0,0.289,0,2017,28
16853604,COMAL,0,0.08,0,2001,41
16854408,TARRANT,0,0.12,0,2016,26
16854408,TARRANT,0,0.12,0,2016,27
16854408,TARRANT,0,0.12,0,2016,23
16854553,BEXAR,0,No Data,0,2012,53
16854734,BRAZOS,0,No Data,0,2009,23
16854734,BRAZOS,0,No Data,0,2005,19
16854774,DALLAS,0,No Data,0,2013,23
16854774,DALLAS,0,No Data,0,2006,25
16854791,HARRIS,0,0.193,0,2004,27
16854791,HARRIS,0,No Data,0,2005,39
16854791,HARRIS,0,No Data,0,2005,13
16854791,HARRIS,0,No Data,0,2005,10
16854791,HARRIS,0,No Data,0,2005,2
16854791,HARRIS,0,No Data,0,2005,37
16855253,BEXAR,0,0.166,0,2006,60
16855253,BEXAR,0,No Data,0,2017,24
16855253,BEXAR,0,No Data,0,2016,35
16855261,BEXAR,0,0.225,0,2001,30
16855261,BEXAR,0,No Data,0,2008,35
16855335,DALLAS,0,No Data,0,2016,19
16855436,DALLAS,0,No Data,0,2015,48
16855479,FORT BEND,0,No Data,0,2014,21
16856137,BEXAR,0,0.192,0,1994,29
16856259,TRAVIS,0,0.125,0,1995,45
16856941,TRAVIS,0,No Data,0,2008,26
16856941,TRAVIS,0,No Data,0,2008,23
16857500,EL PASO,0,No Data,0,2017,33
16857500,EL PASO,0,No Data,0,2005,20
16857500,EL PASO,0,No Data,0,2017,23
16857500,EL PASO,0,No Data,0,2017,25
16857500,EL PASO,0,No Data,0,2017,26
16857500,EL PASO,0,No Data,0,2017,27
16857589,LUBBOCK,0,0.232,0,2018,50
16857717,NUECES,0,No Data,0,2015,26
16857834,NEWTON,0,0.19,0,2001,45
16857834,NEWTON,0,0.19,0,2001,57
16858191,TOM GREEN,0,0.111,0,2001,19
16858299,EL PASO,0,No Data,0,2016,21
16858299,EL PASO,0,No Data,0,2016,24
16858299,EL PASO,0,No Data,0,2015,38
16858304,EL PASO,0,No Data,0,2018,35
16858582,BASTROP,0,No Data,0,2004,56
16858582,BASTROP,0,No Data,0,2018,26
16859011,TARRANT,0,0.044,0,2008,24
16859033,TARRANT,0,0.351,0,2011,51
16859524,NUECES,0,No Data,0,2018,56
16859524,NUECES,0,No Data,0,2012,18
16860693,FORT BEND,0,No Data,0,2010,41
16860693,FORT BEND,0,No Data,0,2010,39
16862253,DALLAS,0,No Data,0,No Data,No Data
16862253,DALLAS,0,No Data,0,No Data,40
16862372,REEVES,0,No Data,0,2015,16
16862467,BEXAR,0,No Data,0,2016,20
16862467,BEXAR,0,No Data,0,2016,19
16862467,BEXAR,0,No Data,0,2016,20
16862467,BEXAR,0,0.214,0,2004,26
16863111,HAYS,0,0.15,0,1998,23
16863711,DALLAS,0,No Data,0,2006,24
16864530,ECTOR,0,No Data,0,2010,No Data
16864530,ECTOR,0,No Data,0,2018,30
16864530,ECTOR,0,No Data,0,2018,27
16864593,DALLAS,0,No Data,0,2016,58
16864593,DALLAS,0,No Data,0,2005,49
16864850,MONTGOMERY,0,0.14,0,2006,32
16864850,MONTGOMERY,0,No Data,0,2004,39
16864850,MONTGOMERY,0,No Data,0,2004,39
16864850,MONTGOMERY,0,No Data,0,2004,13
16864850,MONTGOMERY,0,No Data,0,2004,10
16864850,MONTGOMERY,0,No Data,0,2004,18
16865329,CALDWELL,0,No Data,0,2005,51
16865332,CALDWELL,0,No Data,0,2005,42
16865436,BRAZOS,0,No Data,0,2011,24
16865492,ZAVALA,0,0.066,0,2018,21
16865877,BOWIE,0,0.243,0,2015,50
16865948,BRAZORIA,0,0.09,0,2017,16
16866950,DALLAS,0,No Data,0,2007,No Data
16867034,VICTORIA,0,0.3,0,1993,34
16870233,DALLAS,0,No Data,0,2005,32
16871659,MCLENNAN,0,0.186,0,2006,40
16873692,HIDALGO,0,0.081,0,2014,44
16873692,HIDALGO,0,No Data,0,No Data,No Data
16875663,FORT BEND,0,No Data,0,2015,28
16875663,FORT BEND,0,No Data,0,2011,42
16876415,TRAVIS,0,0.162,0,2000,28
16876415,TRAVIS,0,No Data,0,2013,36
16937699,ECTOR,0,No Data,0,2019,31
16986697,TARRANT,0,No Data,0,2001,50
16986697,TARRANT,0,No Data,0,2019,34
16986697,TARRANT,0,No Data,0,2019,36
16987078,TARRANT,0,No Data,0,2000,28
16987078,TARRANT,0,No Data,0,2017,50
16845525,DALLAS,0,0.187,0,2013,28
16845525,DALLAS,0,0.187,0,2013,30
16846423,POTTER,1,0.249,1,2004,28
16847640,MIDLAND,0,No Data,0,2001,71
16847640,MIDLAND,0,No Data,0,2014,28
16847641,BEXAR,0,No Data,0,2014,27
16847641,BEXAR,0,No Data,0,2014,40
16847641,BEXAR,0,No Data,0,2017,22
16847704,BEXAR,0,0.141,0,2003,17
16847704,BEXAR,0,No Data,0,2007,23
16847704,BEXAR,0,No Data,0,2007,4
16847802,BEXAR,1,0.191,1,2012,52
16847802,BEXAR,1,No Data,0,2002,34
16847820,DENTON,0,No Data,0,2001,55
16848453,HARRIS,0,0.181,0,2007,29
16848571,TRAVIS,0,No Data,0,2007,No Data
16848583,TRAVIS,0,No Data,0,2005,61
16848583,TRAVIS,0,No Data,0,2005,39
16849139,GREGG,0,0.367,0,2011,29
16849139,GREGG,0,No Data,0,2015,37
16849139,GREGG,0,No Data,0,2015,77
16849139,GREGG,0,No Data,0,2015,56
16849393,FORT BEND,0,No Data,0,2008,38
16849458,BEXAR,0,0.299,0,2001,47
16849518,BEXAR,0,0.232,0,2003,49
16849518,BEXAR,0,0.232,0,2003,26
16850184,DALLAS,0,No Data,0,2006,26
16850184,DALLAS,0,No Data,0,2006,29
16850275,HARRIS,0,0.292,0,2007,49
16850275,HARRIS,0,No Data,0,2007,51
16850296,HUNT,0,No Data,0,2014,42
16850787,COLLIN,0,No Data,0,2013,35
16850787,COLLIN,0,No Data,0,1998,44
16850787,COLLIN,0,No Data,0,1998,33
16850787,COLLIN,0,No Data,0,1998,39
16850977,LUBBOCK,0,0.164,0,1991,40
16851014,CHEROKEE,0,0.196,0,2010,25
16851229,TARRANT,0,0.272,0,2015,34
16851229,TARRANT,0,No Data,0,2004,26
16851229,TARRANT,0,No Data,0,2004,30
16851229,TARRANT,0,No Data,0,2004,0
16851595,HARRIS,0,No Data,0,2007,24
16851595,HARRIS,0,No Data,0,2007,24
16852356,COLLIN,0,0.109,0,2002,75
16852356,COLLIN,0,No Data,0,2013,18
16852362,COLLIN,0,0.109,0,2002,75
16853072,MONTGOMERY,0,0.214,0,2008,29
16853072,MONTGOMERY,0,0.214,0,2008,4
16853072,MONTGOMERY,0,0.214,0,2008,4
16853072,MONTGOMERY,0,No Data,0,2005,49
16853072,MONTGOMERY,0,No Data,0,2005,50
16853695,MCLENNAN,0,0.198,0,2011,31
16854219,WICHITA,0,No Data,0,2014,24
16854219,WICHITA,0,No Data,0,2017,51
16854219,WICHITA,0,No Data,0,2017,79
16855263,BEXAR,0,No Data,0,2016,50
16855263,BEXAR,0,No Data,0,No Data,No Data
16855588,WILLIAMSON,0,No Data,0,2011,37
16855620,DALLAS,0,No Data,0,2017,25
16855620,DALLAS,0,No Data,0,2017,26
16856998,HARRIS,0,0.13,0,2012,42
16856998,HARRIS,0,0.13,0,2012,53
16856998,HARRIS,0,No Data,0,2013,39
16856998,HARRIS,0,No Data,0,2013,43
16859365,DALLAS,0,No Data,0,2002,75
16859389,DALLAS,0,No Data,0,2006,75
16863614,TRAVIS,0,No Data,0,2000,27
16864753,RUSK,0,No Data,0,2004,22
16865401,HARRIS,0,0.196,0,2010,25
16875896,CORYELL,0,0.207,0,1993,55
16875896,CORYELL,0,No Data,0,2004,39
16875896,CORYELL,0,No Data,0,2004,11
16875896,CORYELL,0,No Data,0,2004,7
16923080,CORYELL,0,0.208,0,1993,55
16923080,CORYELL,0,No Data,0,2010,70
16923080,CORYELL,0,No Data,0,2010,69
16923080,CORYELL,0,No Data,0,2016,44
16923080,CORYELL,0,No Data,0,2016,54
16935441,HARRIS,0,0.999,0,2011,24
17057951,EL PASO,0,No Data,0,2013,22
17057951,EL PASO,0,No Data,0,2013,20
17057951,EL PASO,0,No Data,0,2014,24
17057951,EL PASO,0,No Data,0,2014,23
17057951,EL PASO,0,No Data,0,2014,22
16847761,DALLAS,0,No Data,0,2006,33
16847796,DALLAS,0,0.266,0,2009,44
16849219,COLLIN,0,0.226,0,2015,25
16849219,COLLIN,0,0.226,0,2015,34
16849404,BEXAR,0,0.194,0,2007,35
16849404,BEXAR,0,No Data,0,2004,54
16849404,BEXAR,0,No Data,0,2004,59
16849404,BEXAR,0,No Data,0,2004,9
16849404,BEXAR,0,No Data,0,2004,85
16849683,CALDWELL,0,No Data,0,2003,27
16849683,CALDWELL,0,No Data,0,2003,51
16849683,CALDWELL,0,No Data,0,2015,50
16849683,CALDWELL,0,No Data,0,2015,54
16849967,EL PASO,0,No Data,0,1982,43
16850193,LUBBOCK,0,0.339,0,2004,28
16850632,WICHITA,0,No Data,0,2018,33
16850683,BRAZOS,0,0.18,0,2015,19
16850683,BRAZOS,0,0.18,0,2015,19
16851344,BEXAR,0,No Data,0,2018,30
16851344,BEXAR,0,No Data,0,2018,30
16851899,TRAVIS,0,0.221,0,2018,33
16851899,TRAVIS,0,0.221,0,2018,59
16852398,NACOGDOCHES,0,0.155,0,2002,36
16852575,LUBBOCK,0,0.279,0,2019,24
16852575,LUBBOCK,0,No Data,0,2011,19
16852671,HARRIS,0,0.094,0,2016,49
16852671,HARRIS,0,No Data,0,2013,23
16853032,PARKER,0,No Data,0,2012,48
16853032,PARKER,0,No Data,0,2010,25
16853032,PARKER,0,No Data,0,2010,27
16853139,MONTGOMERY,0,0.147,0,2016,63
